Frame,FPS_Pipeline,FPS_Detection_Recognition
1067,733.0136315973435,0
1068,727.9250260326276,0
1069,702.9167085637674,0
1070,103.18344854731974,113.00832547487539
1071,1519.6753623188406,0
1072,1294.5382716049382,0
1073,2082.573982125124,0
1074,1048.576,0
1075,745.2565742714996,0
1076,2073.308947108255,0
1077,1086.3258223258224,0
1078,2164.2435500515994,0
1079,478.6925359506962,0
1080,124.24622311748327,135.3219551540571
1081,1679.73728474169,0
1082,1796.2758029978586,0
1083,706.8257499157398,0
1084,741.1740590210285,0
1085,1850.1561535068372,0
1086,1349.5186615186615,0
1087,718.0797808594418,0
1088,750.5912670007158,0
1089,1094.5469728601252,0
1090,127.2505081763296,135.90072254803488
1091,1275.639902676399,0
1092,1679.73728474169,0
1093,1864.9639839928857,0
1094,2053.01223690651,0
1095,704.9250420168067,0
1096,725.7836996020072,0
1097,944.8758729443568,0
1098,1317.7203895695884,0
1099,735.4557250569876,0
1100,77.27589955229655,82.5081931739943
1101,1283.4467564259485,0
1102,1575.0296657904619,0
1103,869.1056775797762,0
1104,711.8642226748133,0
1105,731.3520488230166,0
1106,722.408542886669,0
1107,671.303457106274,0
1108,2160.898505924781,0
1109,916.3871531570898,0
1110,87.77265307830746,93.3602813515559
1111,1688.5281803542673,0
1112,1953.5649743828599,0
1113,927.1229000884173,0
1114,977.4653926823585,0
1115,469.7395005039758,0
1116,2106.631843294827,0
1117,2121.549822964087,0
1118,1334.0661577608143,0
1119,721.6627666896077,0
1120,26.273515409671763,26.785089819976882
1121,1257.2853717026378,0
1122,1770.4955677501055,0
1123,1166.3804226918799,0
1124,683.8910810370129,0
1125,733.7830650804758,0
1126,928.5596634934691,0
1127,430.494098327004,0
1128,1194.9584045584045,0
1129,1990.6521120075938,0
1130,76.60829223744292,83.86762912159325
1131,785.0091708777841,0
1132,1043.3592039800994,0
1133,1205.2597701149425,0
1134,971.8035217794254,0
1135,1018.7767792081613,0
1136,963.7647058823529,0
1137,996.745247148289,0
1138,1678.3929571828733,0
1139,1186.1719457013576,0
1140,91.73491973229517,97.07464068322263
1141,848.1908998988878,0
1142,1546.0022115739034,0
1143,1507.1160618038089,0
1144,1756.4087102177555,0
1145,975.419534883721,0
1146,1302.5788819875777,0
1147,973.1563805104408,0
1148,1554.0214894405335,0
1149,1011.1629701060752,0
1150,99.50427026001138,106.74430560150662
1151,1380.6135615536537,0
1152,1585.148904006047,0
1153,1897.875113122172,0
1154,1607.6289766193945,0
1155,1383.8020455295282,0
1156,1202.1507595299513,0
1157,1408.9029224051058,0
1158,1211.876336318983,0
1159,1518.025334781035,0
1160,138.88423841059603,150.56553110528773
1161,1665.7283558379665,0
1162,1236.5283018867924,0
1163,1065.8968233799237,0
1164,1583.95166163142,0
1165,1878.3269144648455,0
1166,1800.90339201374,0
1167,1316.8929356357928,0
1168,1560.9616672869372,0
1169,1239.451536643026,0
1170,137.69875246224558,149.08840152134505
1171,1685.813504823151,0
1172,1188.8616780045352,0
1173,1678.3929571828733,0
1174,1716.866148178469,0
1175,1582.7562264150943,0
1176,1556.3280148423005,0
1177,1697.4115742614326,0
1178,1869.1194295900177,0
1179,1216.445475638051,0
1180,130.63925745966486,142.3390233142159
1181,1730.3234323432343,0
1182,1814.9303331890956,0
1183,1134.2087614926988,0
1184,1911.7155879671832,0
1185,1718.9770491803279,0
1186,1649.3527329925284,0
1187,1273.3163327261689,0
1188,1811.0120898100172,0
1189,1251.2840095465394,0
1190,138.42587458745874,148.7130903417955
1191,1053.3159216474135,0
1192,1811.0120898100172,0
1193,2069.217562900839,0
1194,2058.0490677134444,0
1195,1529.6513493800146,0
1196,1938.2181146025878,0
1197,2103.4623871614845,0
1198,2015.5233061028352,0
1199,1693.9838449111471,0
1200,123.40906817312502,133.27520574497157
1201,1562.7064083457526,0
1202,2025.2554321583775,0
1203,2060.0707269155205,0
1204,1632.0249027237355,0
1205,1018.7767792081613,0
1206,1007.7616530514176,0
1207,1463.4696441032797,0
1208,1021.7549330085262,0
1209,1017.2942032500606,0
1210,85.07370897732343,90.25054869389336
1211,1061.8491139240507,0
1212,1825.1975630983463,0
1213,1871.6215975011155,0
1214,1158.6475138121548,0
1215,1058.0988900100908,0
1216,1066.4388507500635,0
1217,1536.3750915750916,0
1218,1004.1426861383768,0
1219,1262.583985550873,0
1220,128.07817271283741,141.07036189963677
1221,1588.149943203332,0
1222,1074.360655737705,0
1223,1291.7474591931013,0
1224,1454.8400971210544,0
1225,1203.5305595408895,0
1226,981.812734082397,0
1227,999.3576364069573,0
1228,1001.5052531041069,0
1229,990.624468587624,0
1230,95.40314803020654,102.07106006035238
1231,1723.21446179129,0
1232,1774.2402707275803,0
1233,1136.975874220656,0
1234,1331.5250793650794,0
1235,1515.8308637513553,0
1236,1077.1196712891629,0
1237,1570.3122426057657,0
1238,1448.8096718480137,0
1239,1226.046185325928,0
1240,114.8778176439977,125.21805588727013
1241,1238.3537053439622,0
1242,1778.0008478168716,0
1243,1143.485278080698,0
1244,890.132427843803,0
1245,952.8178100863244,0
1246,996.5084343074365,0
1247,908.2511909917713,0
1248,1090.8462938881664,0
1249,683.5567144719687,0
1250,86.32386597513789,93.26893484545252
1251,850.5990671263436,0
1252,998.1684911946692,0
1253,1281.4860983806905,0
1254,875.0895055288963,0
1255,753.9644076936904,0
1256,992.969696969697,0
1257,1051.4675357232388,0
1258,802.1235417861924,0
1259,1625.0693529639675,0
1260,98.50639986847976,106.85308129314957
1261,1025.2515277438279,0
1262,1098.8483101912498,0
1263,1791.6719350704827,0
1264,1162.823398946493,0
1265,641.2328390154411,0
1266,673.3510996949751,0
1267,1167.0294936004452,0
1268,647.9691024254596,0
1269,670.5521982414069,0
1270,105.56222787103918,117.61599506463644
1271,940.6378111684235,0
1272,851.6353299492386,0
1273,601.851628641125,0
1274,548.2750326797386,0
1275,615.6324673418464,0
1276,1585.148904006047,0
1277,1327.3113924050633,0
1278,1771.2432432432433,0
1279,657.7236945272072,0
1280,120.09460272011454,131.76375973862778
1281,976.5550640279395,0
1282,867.4879007238883,0
1283,888.4355009531879,0
1284,946.3682310469314,0
1285,942.7520791189031,0
1286,994.1464802085802,0
1287,1226.046185325928,0
1288,994.1464802085802,0
1289,1002.4627151051625,0
1290,100.54666187222821,107.5049083685762
1291,1739.6532559104105,0
1292,761.9080835603996,0
1293,1017.0475266731329,0
1294,1062.9254941713127,0
1295,1621.9273008507348,0
1296,988.7562470532768,0
1297,987.8247762600095,0
1298,980.2065903248423,0
1299,696.265604249668,0
1300,113.23409195216112,124.87507443134453
1301,1273.3163327261689,0
1302,1136.3597940937416,0
1303,1434.9312350325008,0
1304,839.1964785914366,0
1305,659.2744419993712,0
1306,646.6703669441874,0
1307,1252.4048969841745,0
1308,1565.6229936543486,0
1309,626.0155223880597,0
1310,99.0624468587624,111.12210888859451
1311,897.3692768506633,0
1312,821.9290613364687,0
1313,1248.304761904762,0
1314,636.0788595693055,0
1315,689.6257809930944,0
1316,918.9973707274321,0
1317,981.812734082397,0
1318,483.43752881512216,0
1319,1475.8282899366643,0
1320,120.81412564449693,129.81844068216287
1321,1535.8125228853899,0
1322,1469.622985283812,0
1323,422.3445775853388,0
1324,488.1638733705773,0
1325,928.9709856035438,0
1326,1392.531208499336,0
1327,555.1692918596956,0
1328,517.9431958508274,0
1329,1355.1870759289177,0
1330,24.43037207893572,24.765465484969976
1331,1086.6072538860103,0
1332,1866.623943035158,0
1333,1273.3163327261689,0
1334,1074.360655737705,0
1335,1159.2880044223327,0
1336,667.0330788804072,0
1337,1425.1797485558955,0
1338,1321.0406299212598,0
1339,1160.5711123408964,0
1340,22.891173838059686,23.424930048644814
1341,1743.2684954280965,0
1342,1177.8444257231115,0
1343,1304.1990049751244,0
1344,1644.8250980392156,0
1345,874.5421184320267,0
1346,800.4396946564885,0
1347,682.0006504065041,0
1348,662.188822229239,0
1349,1179.8323488045007,0
1350,22.193258902587438,22.511050761584784
1351,1747.6266666666668,0
1352,793.3240022697182,0
1353,843.9243460764587,0
1354,1716.866148178469,0
1355,1522.433393829401,0
1356,624.2452745944337,0
1357,694.9965202982602,0
1358,1880.8538116591928,0
1359,1202.4954128440368,0
1360,123.16626534327833,133.97336059028333
1361,983.1936240037506,0
1362,1227.1222937390287,0
1363,1632.6601790579991,0
1364,1209.4302191464822,0
1365,696.4968449020259,0
1366,690.0796314577163,0
1367,1787.85336743393,0
1368,1094.5469728601252,0
1369,697.0756190792754,0
1370,113.24632124632124,125.22927178813484
1371,1173.8886090120347,0
1372,1445.314955203308,0
1373,1802.4512247529008,0
1374,668.5215173732865,0
1375,676.1734644526841,0
1376,1367.1134289439374,0
1377,993.9109004739337,0
1378,658.6532663316583,0
1379,1589.956027293404,0
1380,138.19782537067545,150.89595625269823
1381,1099.7126376507604,0
1382,1880.0107575078441,0
1383,1177.1832725231548,0
1384,1500.1087267525036,0
1385,683.2226747027203,0
1386,583.9209244048448,0
1387,1669.042578591325,0
1388,1238.719432959244,0
1389,614.0102474015517,0
1390,106.48684878643242,116.94699567823784
1391,1160.8923332410739,0
1392,1478.950634696756,0
1393,1254.6527071492671,0
1394,683.7795891750897,0
1395,1169.9592747559275,0
1396,1247.19119833482,0
1397,2130.169629253428,0
1398,683.0001628399284,0
1399,671.9487343800064,0
1400,125.60052704078576,135.7336008543413
1401,1181.8269935193011,0
1402,1254.2775119617224,0
1403,672.4874138207472,0
1404,671.4109172402754,0
1405,2071.2612345679013,0
1406,1539.194128440367,0
1407,425.256412856129,0
1408,625.2689326177698,0
1409,1772.7404902789517,0
1410,64.3841277150971,67.06915905783777
1411,1828.3801220575415,0
1412,1032.8254124599853,0
1413,668.5215173732865,0
1414,1153.8662998624484,0
1415,1286.201778595523,0
1416,1401.8395721925133,0
1417,589.4187745924677,0
1418,684.8961463096016,0
1419,836.1850079744817,0
1420,66.88626650507112,69.7098790054514
1421,1260.3076923076924,0
1422,1851.7898454746137,0
1423,681.2252720480753,0
1424,666.5030986810742,0
1425,1249.048243001787,0
1426,1262.2040325007524,0
1427,1841.2221246707638,0
1428,700.8026733500418,0
1429,664.2863477985429,0
1430,83.59850115602327,90.30884506071828
1431,1091.9822962770113,0
1432,1315.2411414236437,0
1433,1197.0045662100456,0
1434,689.512411638994,0
1435,660.2084054777271,0
1436,1437.3899931459905,0
1437,1226.4046783625731,0
1438,687.2528264787809,0
1439,691.2168754119973,0
1440,134.99095619709698,147.8220906463664
1441,1612.5736255286429,0
1442,1686.4913550462404,0
1443,636.7548201001973,0
1444,661.6665089130778,0
1445,1830.7743343518114,0
1446,1793.203933304831,0
1447,1522.433393829401,0
1448,686.5778359797021,0
1449,690.7615283267457,0
1450,103.70389417727779,113.90446188523477
1451,1752.7388215628919,0
1452,962.4378155117026,0
1453,1723.21446179129,0
1454,655.6673440675316,0
1455,433.87855591186513,0
1456,1485.2351274787536,0
1457,1205.9528464634848,0
1458,560.2115667156404,0
1459,678.4703979294727,0
1460,118.00979123290755,135.68968975445634
1461,1219.9837114601512,0
1462,1243.1250740960284,0
1463,1467.0528156698147,0
1464,812.6921139314086,0
1465,630.9121540312876,0
1466,1225.329827636576,0
1467,995.5623071445526,0
1468,1602.7145586549484,0
1469,525.3386773547094,0
1470,77.47287537634607,83.71195912501996
1471,1255.4037713259504,0
1472,1390.223400729201,0
1473,1643.5360501567397,0
1474,1306.6367601246106,0
1475,687.9291454813842,0
1476,639.0833460307786,0
1477,641.0368332569158,0
1478,1354.3119147562156,0
1479,1099.424377457405,0
1480,85.6120182887002,92.76150035385704
1481,1125.0815450643777,0
1482,1097.123724823437,0
1483,1226.7633811055864,0
1484,649.3735872426072,0
1485,626.7638971906754,0
1486,954.7698611427271,0
1487,1233.2561011467214,0
1488,605.4133949191686,0
1489,1521.328980776206,0
1490,137.55424373606192,148.75000886619145
1491,940.6378111684235,0
1492,1011.4068000964553,0
1493,632.7204706592246,0
1494,594.6836807032469,0
1495,1258.4170417041705,0
1496,894.4986137769247,0
1497,660.4163123917493,0
1498,674.4338318057565,0
1499,1383.8020455295282,0
1500,125.35652589736692,136.73808437112865
1501,1744.7188019966723,0
1502,1676.3804956035171,0
1503,1198.3725714285715,0
1504,686.1285784393915,0
1505,594.0099136099702,0
1506,1153.2317844377235,0
1507,1198.030277063696,0
1508,448.01367229224525,0
1509,572.9140827755771,0
1510,126.22420175148214,137.88888158327308
1511,746.31743772242,0
1512,1618.1728395061727,0
1513,658.9637077769049,0
1514,638.8886519421172,0
1515,1224.6143065693432,0
1516,1157.0493793103449,0
1517,602.1108240022969,0
1518,563.5990325181402,0
1519,1623.1826625386998,0
1520,133.12715038405383,148.15103669951608
1521,1663.7461324871083,0
1522,1726.0510288065843,0
1523,1145.3588203167667,0
1524,1978.445283018868,0
1525,652.0995024875622,0
1526,618.9027593330383,0
1527,642.6082426842347,0
1528,1140.9967355821545,0
1529,1180.496481846327,0
1530,70.20108122583561,75.4968680250558
1531,920.81317233809,0
1532,1778.0008478168716,0
1533,676.5006451612903,0
1534,679.900145890744,0
1535,1129.9310344827586,0
1536,1075.1868751602153,0
1537,680.6725089256735,0
1538,597.9903051040776,0
1539,1192.5800398066533,0
1540,130.91245045101283,144.2878667996835
1541,764.4075086568253,0
1542,1180.496481846327,0
1543,1051.9949836970152,0
1544,929.7947240079804,0
1545,660.5203149606299,0
1546,1877.4861235452104,0
1547,1219.9837114601512,0
1548,649.2730650154799,0
1549,644.7815526518064,0
1550,122.97487319318616,134.23061413895735
1551,1626.9604344453064,0
1552,1972.8617121354657,0
1553,425.2995335631718,0
1554,676.8281426496692,0
1555,1017.2942032500606,0
1556,1180.496481846327,0
1557,787.071495590167,0
1558,666.6090273363001,0
1559,1390.684350132626,0
1560,129.73411691927004,140.6918019589427
1561,1246.8204518430439,0
1562,1072.4377397085145,0
1563,1844.4608619173264,0
1564,1736.7718426501035,0
1565,657.3113931985582,0
1566,629.2085208520853,0
1567,1344.7592176979801,0
1568,1607.0130268199234,0
1569,1200.4304522037778,0
1570,89.63720294067362,98.06649520692073
1571,1089.146715138925,0
1572,1197.3462746217529,0
1573,1201.462045259238,0
1574,660.6243502913844,0
1575,407.966540219823,0
1576,1313.5934857500783,0
1577,1391.6071665560717,0
1578,676.5006451612903,0
1579,650.2796899224807,0
1580,134.90412016339133,148.5077364302659
1581,1180.8288288288288,0
1582,1099.1362683438156,0
1583,659.4817610062893,0
1584,631.2919927754365,0
1585,1728.8969497114592,0
1586,1204.5674899483056,0
1587,422.38710976837865,0
1588,1279.5314215985356,0
1589,1281.877750611247,0
1590,76.76532815988872,80.4832482634225
1591,871.9966735966736,0
1592,1810.2304704359085,0
1593,865.8761354252683,0
1594,636.8515031885819,0
1595,1720.3872026251026,0
1596,1273.3163327261689,0
1597,663.7607216331699,0
1598,1203.1853126792885,0
1599,1586.3479576399395,0
1600,63.632976302454715,66.1645633518425
1601,1048.8382095523882,0
1602,1153.5489548954895,0
1603,649.0721138966264,0
1604,1090.5626625065004,0
1605,1676.3804956035171,0
1606,693.8468155500414,0
1607,671.8411020342784,0
1608,1600.2685997710798,0
1609,1209.4302191464822,0
1610,82.91760240392219,90.04903602559148
1611,929.7947240079804,0
1612,660.6243502913844,0
1613,400.6021012416428,0
1614,910.2222222222222,0
1615,1361.787012987013,0
1616,875.4548111041536,0
1617,667.1391760776205,0
1618,438.2304879322955,0
1619,1428.0912495743955,0
1620,119.28852990529279,130.98604041098028
1621,1337.043034746573,0
1622,1327.3113924050633,0
1623,1340.461489293704,0
1624,1310.3105279600125,0
1625,1393.4564784053157,0
1626,903.1662360034453,0
1627,1389.7627567925779,0
1628,1056.2336942835557,0
1629,1376.5356087955365,0
1630,119.88863798770902,130.90019349603645
1631,1535.2503660322109,0
1632,1559.2208178438661,0
1633,1623.8110723964382,0
1634,1500.6454382826475,0
1635,1474.272056239016,0
1636,1238.3537053439622,0
1637,1501.7200143215182,0
1638,1499.5723989989274,0
1639,1503.3347670250896,0
1640,116.1278033113683,126.08759957913723
1641,1721.799671592775,0
1642,1560.9616672869372,0
1643,1679.064851881505,0
1644,644.3853126440314,0
1645,1600.879389312977,0
1646,1366.6679700228087,0
1647,1964.5451990632318,0
1648,687.8163332240078,0
1649,693.1588167245084,0
1650,94.49823138447674,103.33343187977334
1651,1834.7786526684165,0
1652,1702.2337662337663,0
1653,2047.0004880429478,0
1654,1382.8895483020112,0
1655,669.8026189715746,0
1656,1718.2728390004097,0
1657,1140.3762914627514,0
1658,1803.226139294927,0
1659,667.7764687151728,0
1660,127.34709740102016,138.18416630975523
1661,1525.2014545454545,0
1662,2000.144969003338,0
1663,649.3735872426072,0
1664,684.6725432582435,0
1665,1989.707779886148,0
1666,1795.5068493150684,0
1667,674.5422965583789,0
1668,666.6090273363001,0
1669,2023.3014954172697,0
1670,129.63387420800495,138.98088074488882
1671,1431.503071672355,0
1672,2024.2779922779923,0
1673,1825.1975630983463,0
1674,1378.7981591058515,0
1675,586.369914721096,0
1676,688.71986863711,0
1677,1784.0510421097406,0
1678,2008.766283524904,0
1679,680.3412814274128,0
1680,104.57785423990825,114.75837916222058
1681,1864.9639839928857,0
1682,1605.16800612323,0
1683,1370.2397909180006,0
1684,612.5754344968599,0
1685,577.0919097413318,0
1686,665.4456607964462,0
1687,1506.5747126436781,0
1688,2037.058766391452,0
1689,947.4370905805285,0
1690,93.0413487133984,100.96538443021521
1691,1307.0439389217825,0
1692,1987.8218009478674,0
1693,1434.9312350325008,0
1694,601.9380022962113,0
1695,690.6477852791043,0
1696,2033.1090644692197,0
1697,2050.001955034213,0
1698,1197.688178183895,0
1699,662.188822229239,0
1700,127.32390261672029,136.01971721364637
1701,1631.3901205756515,0
1702,2048.0,0
1703,672.5952533675433,0
1704,596.0358107147932,0
1705,2048.0,0
1706,1824.4036537625054,0
1707,1805.554885923375,0
1708,665.5512535702951,0
1709,657.7236945272072,0
1710,100.43831417624521,110.6442967183708
1711,1812.5773552290407,0
1712,1345.1905067350865,0
1713,901.0320085929109,0
1714,1018.529383195726,0
1715,607.0783036618902,0
1716,932.8967971530249,0
1717,1657.172659028052,0
1718,1821.234910985671,0
1719,660.3123425692695,0
1720,126.63961352657005,138.10681593677973
1721,1323.1242902208203,0
1722,1958.125116713352,0
1723,1291.7474591931013,0
1724,1487.8694572543454,0
1725,907.0726643598616,0
1726,1071.8895987733197,0
1727,652.708372237784,0
1728,686.5778359797021,0
1729,703.3882274023143,0
1730,119.27835286088045,132.84464574161467
1731,1730.3234323432343,0
1732,1230.361982986213,0
1733,690.6477852791043,0
1734,645.3768272041852,0
1735,1582.159185213127,0
1736,1410.3241425689307,0
1737,665.2345757335448,0
1738,691.4447741510056,0
1739,1082.6804336602995,0
1740,88.56777245180227,94.22649563048996
1741,768.1875457875458,0
1742,1416.9945945945947,0
1743,1805.554885923375,0
1744,948.0795660036166,0
1745,672.3796088489901,0
1746,605.6756678700361,0
1747,1858.3535666814355,0
1748,1356.9407958589454,0
1749,1233.2561011467214,0
1750,90.78383584770893,98.27789493415811
1751,1698.7865532604294,0
1752,728.9370872436566,0
1753,920.0052643123493,0
1754,662.0842936069455,0
1755,621.1023248926404,0
1756,967.0979940050727,0
1757,1790.1425522833974,0
1758,695.919031027045,0
1759,686.4654664484452,0
1760,126.60138846966495,137.80280579557774
1761,1431.0146707608326,0
1762,1803.226139294927,0
1763,667.5639025943021,0
1764,575.7452299245024,0
1765,596.4596131968145,0
1766,673.0269576379974,0
1767,689.1725271114033,0
1768,717.9568640876412,0
1769,1057.2987143937485,0
1770,88.17676119999159,95.42268228870435
1771,1718.2728390004097,0
1772,1071.0684371807968,0
1773,823.8664309565901,0
1774,683.1114006514658,0
1775,669.0547136704419,0
1776,695.4574697396783,0
1777,1458.3810848400556,0
1778,1843.65010989011,0
1779,1266.3961352657004,0
1780,84.56087578879458,92.55271635994528
1781,1628.223602484472,0
1782,1603.94034416826,0
1783,1182.4933746828306,0
1784,665.7625396825397,0
1785,663.5507040025312,0
1786,1797.8156879554222,0
1787,1533.0058479532163,0
1788,1522.9862018881627,0
1789,667.3514717581544,0
1790,124.1947175174701,133.25826846703734
1791,872.9040582726327,0
1792,861.4302731567057,0
1793,683.8910810370129,0
1794,691.9010227647641,0
1795,1441.837057408044,0
1796,1363.557867360208,0
1797,1754.938912133891,0
1798,1240.5513161786453,0
1799,683.445331595242,0
1800,88.75143358936923,96.3100803673938
1801,1523.5394115510353,0
1802,1962.706598034628,0
1803,1150.3850795392211,0
1804,1788.615778251599,0
1805,621.8389918458117,0
1806,664.8128071009669,0
1807,639.6681409181028,0
1808,1655.8641926569285,0
1809,1934.6420664206642,0
1810,83.58017655381305,90.0026608300073
1811,1671.703467516939,0
1812,1507.6578001437815,0
1813,1240.9183431952663,0
1814,663.9708722494855,0
1815,644.4843269821757,0
1816,1376.9875246224556,0
1817,1959.955140186916,0
1818,660.0006294256491,0
1819,612.9335086950168,0
1820,123.89755708504416,132.2373415726086
1821,1779.5095460330929,0
1822,1535.2503660322109,0
1823,685.1198954590003,0
1824,1365.3333333333333,0
1825,1212.5770453888408,0
1826,666.6090273363001,0
1827,600.3870598339536,0
1828,964.8732459167242,0
1829,1139.4468894322195,0
1830,90.50566428586842,98.54574503077863
1831,1234.7082720047101,0
1832,1556.90571640683,0
1833,1782.534636634084,0
1834,674.9765046668813,0
1835,699.4003668500917,0
1836,1530.7678832116787,0
1837,1412.6992253283934,0
1838,684.33741230217,0
1839,440.43935734537433,0
1840,24.20046735712431,24.518486908638135
1841,1776.4947056332062,0
1842,1253.5277943813508,0
1843,1105.801212760348,0
1844,970.9037037037037,0
1845,677.8125404007757,0
1846,968.8851928851929,0
1847,1073.2610030706244,0
1848,685.9041700735895,0
1849,659.8967904342354,0
1850,86.38431437162747,93.49138488286562
1851,1149.7543859649122,0
1852,1610.715821812596,0
1853,1205.9528464634848,0
1854,910.2222222222222,0
1855,665.0236245441573,0
1856,702.6811861283297,0
1857,834.0234639093259,0
1858,1360.461887771651,0
1859,689.0593067192377,0
1860,106.50577689748863,118.54344016731672
1861,970.0055504162813,0
1862,1717.5692055692057,0
1863,631.6722891566266,0
1864,703.9785162806311,0
1865,1763.0533837746952,0
1866,1936.4284395198522,0
1867,717.3429108944758,0
1868,630.532772098617,0
1869,1667.7153081510935,0
1870,138.0795364761654,149.35916245281675
1871,1009.4594464500601,0
1872,1891.8827244023455,0
1873,693.5026455026455,0
1874,703.3882274023143,0
1875,1012.1389961389962,0
1876,1854.2458001768346,0
1877,698.3523143523144,0
1878,626.6702525026146,0
1879,1812.5773552290407,0
1880,66.92361942144144,71.09833370060855
1881,1459.9039331709016,0
1882,1572.0779610194902,0
1883,1396.7046287046287,0
1884,1637.760249902382,0
1885,1927.5294117647059,0
1886,1512.5510277677606,0
1887,1384.7157477715418,0
1888,1254.2775119617224,0
1889,1828.3801220575415,0
1890,96.08503619536333,104.66135995009357
1891,1685.813504823151,0
1892,2097.152,0
1893,1712.6598611678237,0
1894,1300.9627791563275,0
1895,2077.4165428429915,0
1896,1728.8969497114592,0
1897,1262.583985550873,0
1898,1642.2490211433046,0
1899,1238.719432959244,0
1900,133.51703062328897,142.67796033608872
1901,1670.3719633612106,0
1902,2117.26602725896,0
1903,2099.2512512512512,0
1904,1055.9677744209466,0
1905,904.7247627264884,0
1906,1048.8382095523882,0
1907,711.5019508057676,0
1908,769.3147468818782,0
1909,1043.6188106494153,0
1910,129.67796190947317,138.39846895004288
1911,1071.0684371807968,0
1912,1543.7261685682738,0
1913,698.7013160086624,0
1914,627.7018856629752,0
1915,2157.5637860082306,0
1916,2125.8509883426254,0
1917,692.815328708292,0
1918,531.530097579521,0
1919,1540.8905216752387,0
1920,69.08525497430492,74.65698367775582
1921,1878.3269144648455,0
1922,1837.1896627244853,0
1923,456.84609519660165,0
1924,618.8114488049572,0
1925,1301.770328988206,0
1926,2150.925128205128,0
1927,707.5411605937921,0
1928,717.3429108944758,0
1929,713.5597141884995,0
1930,110.39966308696567,121.56345825000724
1931,918.5948313622426,0
1932,750.1885172598819,0
1933,708.8565151259083,0
1934,612.128429655575,0
1935,616.2656479576845,0
1936,1878.3269144648455,0
1937,672.3796088489901,0
1938,707.1832743213623,0
1939,1258.0395920815836,0
1940,127.87902070185066,137.4821030549364
1941,729.9519665854508,0
1942,1472.7191011235955,0
1943,1305.8231631382316,0
1944,1822.02606429192,0
1945,1133.2893812483112,0
1946,763.8506647240939,0
1947,443.93564775613885,0
1948,696.381205379379,0
1949,699.0506666666666,0
1950,105.11776647201825,115.95443989826386
1951,565.6512474713419,0
1952,697.8875207986689,0
1953,621.5625370480142,0
1954,672.8110362528072,0
1955,675.0851440527925,0
1956,631.2919927754365,0
1957,1738.9320066334992,0
1958,1432.9702767338572,0
1959,1475.3091804431938,0
1960,122.78407494145199,131.7223792475347
1961,1713.359477124183,0
1962,893.7362028553164,0
1963,933.9354264083723,0
1964,1319.7935808684708,0
1965,1624.4399690162666,0
1966,1346.9184328837507,0
1967,1652.6020488573681,0
1968,1586.3479576399395,0
1969,936.4375976780532,0
1970,114.74268205941894,125.6569699511669
1971,797.8512459577706,0
1972,1519.1249547265484,0
1973,876.9190884382186,0
1974,1766.0227368421054,0
1975,1425.6641740312712,0
1976,1034.0986193293886,0
1977,1563.8717375093213,0
1978,1563.8717375093213,0
1979,1782.534636634084,0
1980,118.35277519117356,128.25833282368052
1981,738.5638316605036,0
1982,1878.3269144648455,0
1983,768.8916590284143,0
1984,1098.8483101912498,0
1985,988.7562470532768,0
1986,1377.892247043364,0
1987,1013.1169082125604,0
1988,1476.867605633803,0
1989,1006.0695610458143,0
1990,127.24278736765464,138.49443618953276
1991,1720.3872026251026,0
1992,1640.3222526398122,0
1993,977.237651444548,0
1994,626.8575698699746,0
1995,1217.8583042973287,0
1996,1189.198752480862,0
1997,815.219436345967,0
1998,651.0872399875815,0
1999,1350.3876368319382,0
2000,113.7345843050057,120.9953555459397
2001,816.6479750778816,0
2002,1798.5866209262435,0
2003,1299.3506815365552,0
2004,1737.4913007456503,0
2005,700.3346134580064,0
2006,778.0196624002967,0
2007,1854.2458001768346,0
2008,1419.8727149627623,0
2009,1441.3415807560139,0
2010,72.57711408350781,76.40315499936244
2011,728.304219482549,0
2012,658.2397991211551,0
2013,762.8781375045471,0
2014,1827.5834422657952,0
2015,691.9010227647641,0
2016,664.7074484944533,0
2017,669.5887611749681,0
2018,1997.287619047619,0
2019,1162.823398946493,0
2020,22.93661444234818,23.500661153320333
2021,1665.067090115125,0
2022,1374.2804718217562,0
2023,1175.2042588960494,0
2024,1381.9782537067545,0
2025,849.9096251266463,0
2026,1454.8400971210544,0
2027,936.019638473555,0
2028,887.4955564959797,0
2029,1533.0058479532163,0
2030,24.117254029313507,24.77658386744248
2031,1861.652907234798,0
2032,1166.056157909369,0
2033,617.4450169291919,0
2034,605.2386724386724,0
2035,1598.439024390244,0
2036,1696.038819247877,0
2037,738.303819750044,0
2038,708.258020938872,0
2039,2033.1090644692197,0
2040,71.86703677050136,77.90746141129706
2041,1276.416311625076,0
2042,1885.928057553957,0
2043,616.4467960023516,0
2044,701.3886287625418,0
2045,1940.9088385006942,0
2046,1978.445283018868,0
2047,1974.719397363465,0
2048,750.1885172598819,0
2049,548.9926701570681,0
2050,104.48927530455146,114.10277755107593
2051,1210.8267898383372,0
2052,1700.853203568532,0
2053,1585.148904006047,0
2054,713.924085106383,0
2055,730.4604667363288,0
2056,2004.925430210325,0
2057,1644.8250980392156,0
2058,2009.7287973167226,0
2059,723.5301017767811,0
2060,134.89544270414564,149.85008931761342
2061,1943.6070435588508,0
2062,2194.821559392988,0
2063,653.0132336914214,0
2064,751.6673835125448,0
2065,1365.3333333333333,0
2066,1683.107544141252,0
2067,750.7256130302488,0
2068,695.2269186142881,0
